source,productid,mobilename,userid,review,rating,reviewdate
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Prashanta Sarkar,...Camera zoom is 10x but when picture is taken it does  not look good,,7 days ago
flipkart,93452c0761719,"MOTOROLA G96 5G (Pantone Ashleigh Blue, 128 GB)",Anonymous,,,
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Pabitra Kumar Sircar,".... This phone is strongly not for gamers or photography enthusiasts, low light photo is not good, selfie camera 20 mp which I think pure B",,12 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Flipkart Customer,...Camera- decentBattery- easily pass 1 day with single charge,,8 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Neeraj Kumar,...Camera quality is good.Nice Design. Excellent.,,1 month ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Om Ramesh Desai,...Camera is normal - good pictures in daylight but bad in low light.,,27 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Amit Sharma,...I bought this phone for its camera features only but disappointed as the camera performance was not as ex,,1 month ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Rohit Pathak,...See the camera quality of this phone,,9 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Tapasi  Pal,...Very good product.Camera is good.But charger or soft case not included.,,11 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Vivek Babu,...Camera quality is best but camera 📸 is HANGING😏😏😏��,,1 month ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Gaurav,...Camera was very goodBattery backup is nice gave 9-10 hour easily,,1 month ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Abhi Masand,...Worst camera.Not satisfied,,24 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",sukumar  c,"...Good mobile, but costly..Kindly request improve camera quality!",,5 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Makwana Kirankumar,...Good camera result,,2 months ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Zaffar Mohammed,...Camera not good in evening.Phone lagging....Not for gaming,,7 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Sahadev Maity,...Night camera decent,,1 month ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Shasi Rai,"...Charger not found,camera quality Average",,10 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Divyanshu Thakur,"...Not much for my expertise, while I shoot video by the camera is glitch, not working properly.",,4 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",prateek jaiswal,"...display quality was quite good, camera is good but not as much as it mention sony lens.",,2 months ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",sujata  kumari,...Display and camera,,4 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",SIVA JENI,...Dual speaker and e and AMOLED and display fingerprint and 50 CAMERA IOS SUPPORT,,2 months ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Amit  Verma,"...Worst product,camera hanging,battery draining too fas",,10 days ago
flipkart,10fbd7f3a50f1,"REDMI Note 14 SE 5G (Crimson Art, 128 GB)",Anonymous,,,
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Jaita  Sardar,...😎...5.And also it has  50+2 megapixel rear camera which takes better shots and front camera is quite good enou,,3 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",ISHWARYA  CHERUVU,"...Performance is poor ,design seems familiar.Low camera quality.Could be better",,28 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Avdhesh Sahu,...Camera Quality is average.Otherwise ok phone. Camera is decent but,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Suraj Kumar,...Camera quality is mind blowing.Best smartphone in the market,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Akash Dey,"...low, it take 2 hr 30 min for full charge.Camera quality is low.",,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Ishita Roy,"...Disappointed with the camera quality,except that let's see how long the phone works well",,10 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Jignesh vala,...Camera quality is bad.Average phone.,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Flipkart Customer,...Camera quality is not good....go for other,,10 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Flipkart Customer,...Front camera quality not goodslow charging,,3 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Isak Mangasule,...Camera - 3/5Display - 4/5Speaker - 3/5Performance -,,15 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Shailesh Kumar,"...Phone fully charged in less than 2 hours.Rear camera 5/5, Front camera 4/5",,Today
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Anup Das,"...Phone fully charged in less than 2 hours.Rear camera 5/5, Front camera 4/5",,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Flipkart Customer,...Very nice Vivo T4 Lite mobile phone camera 📸 and video songs volume very good,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Shek Kalimuddin,...The rear camera is low quality.Picture got hazy and while using social,,5 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Sarat kumar Das,...The camera is pretty good.Battery is too good but it's take long time,,6 days ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Manoj Chaudhary,...Camera quality low but top mobile,,2 months ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Dinesh  Kumar,"...very good phone...look wise awasome,cameras good,Phone All features are very good..All over good product..",,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Umesh ukey,...Camera is averagePerformance is good,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Flipkart Customer,...Camera quality is pathetic �,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",happy Krishna,...Good product but camera quality is low but overall all are okay,,1 month ago
flipkart,9886d6e522c4b,"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)",Anonymous,,,
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Who Are U,"...The camera quality is impressive, capturing sharp and detailed photos in various lighting conditions.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Jabaan Gaming,"...The camera quality is quite good, capturing detailed and vibrant photos in both daylight and low light.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Flipkart Customer,"...for the price, it is definitely a steal.The camera quality is another standout feature.The colors are true to life, and the detail",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Anand Kumar,...Pros:Battery is goodCamera is average5G with 12 bands is goodHaving Android 15 is super good at this,,4 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Fets Luck,...Photos capturing more detail and texture especially in Rear 50MP Camera,,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",The Inzamam,"...The camera quality is amazing, capturing clear and vibrant shots.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Flipkart Customer,...The camera quality is decent and the pictures comes out bright and clear.,,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Suhaib Sayyad,"...However, be aware of the trade-offs: the camera quality is notably poor.",,2 days ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",sankalp gupta,"...One of the standout features is its camera, which is among the best in this segment, especially with portrait mode capturing great details.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Aryan Agarwal,"...The camera setup includes a dual rear camera, with the primary sensor capturing decent shots in daylight but struggling a bit in low light.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Jyothi krishna,"...The camera takes good photos, especially in well-lit conditions, offering clear and vibrant shots.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Flipkart Customer,...Camera quality is also good and much  much better with good lighting expecially with the potrait mode.,,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Unnikrishnan Muraleedhar,"...50MP camera takes awesome photos, and the 8MP front camera is nice for selfies.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Ankit Sharma,"...The 50MP camera clicks amazing pictures, and even the 8MP front camera is great for selfies.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Alekhya Jalla,...4. All watches and buds are supported..5. Coming to the camera 50M clarity is available.,,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Rajendra  Vairale,...Camera quality not good.No filter is provided. And phone keep hanging,,2 days ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Flipkart Customer,...Camera not good but overall good in this midrange segment,,4 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",sarvajit gupta,...Good at this price segment..camera is ok click decent pictures.. I purchased it for my father.,,4 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Saneesh,"...As a photography enthusiast, I tested the 50MP camera, and it delivers impressive daylight shots with great detail and natural colors.",,6 months ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Flipkart Customer,...the best phone for Maa under 8k budget.Back camera 4/5Selfie 3/5Performance is good for normal,,1 month ago
flipkart,58189fada62cb,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",Anonymous,,,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Aaksha Siddqui,...The camera quality is decent and the pictures comes out bright and clear.,,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Faizan Khan,...The camera quality is decent and the pictures comes out bright and clear.,,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Arshan Siddique,"...One of the standout features is its camera, which is among the best in this segment, especially with portrait mode capturing great details.",,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,"...The camera setup includes a dual rear camera, with the primary sensor capturing decent shots in daylight but struggling a bit in low light.",,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...Camera quality of this phone is very goodBattery package is also really gudOne thing,,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rajesh  Mullangi,"...It's absolutely not worth purchasing it.There is no quality of camera, pictures.No proper audio. Finger print sensors aren't",,5 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Indraprakash Singha,...quality. Battery don't last very long.Front and back cameras capture decent photos.5G signal and speed are at its best.,,5 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",SANJEEV KUMAR,...Best phone in this segmentCamera clarity is very good 5/5Display viewing experience is good 5/5Performance,,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Sridhar chowdary Muthyala,...phone m32 as they mentioned same size.4)camera quality is very bad5)sound quality is not goodMy surgest,,4 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Tanushree Rana,...totally loved the camera quality on this one.The battery is very long lasting too. The,,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Ibaad Siddiqui,...Camera Quality is Bad .,,4 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Divyansh Jawariya,...Camera quality,,7 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rajat Malik,...But the camera doesn't deliver the results as a 50mp camera.,,8 days ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",santosh kumar chaurasia,...phone. Network connectivity is not working.Camera quality is also poor.Worst design ever.,,3 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Rohan Shirodkar,...Camera is the only con about the product..Rest of the performance is good..3.8,,6 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Obul Kumar S,...Camera not upto mark.,,5 days ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Flipkart Customer,...then you will definitely buy this productBy rating out of 10Camera7Display 9Look and body 10Battery 9,,3 days ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Bahadur Sarkar,...Phones very good but camera not good poor quality and fingerprint sensor slow �,,1 month ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Akash Kumar,"...Despite being 50 mp, the camera is not good 😐",,7 months ago
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Anonymous,,,
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Roshan  Tudu,...Camera quality- osmBattery - ExcellentDisplay- goodPerformance-,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",The Curious Mind,...About camera fine since I don't really click a lot of photos I am gaming oriented,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Uttam  .,...using this Phone .  Every Penny worth it .Camera quality is best in the segment .Display is justifying the price of Phone,,3 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Barnali Basu,"...Camera is not good , front camera pathatic but back is very good and unique ,",,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",toshan yadav,...Best mobile of the yearBest camera back 50+deft 2/selfie8Best battery backup 6500 mahBest future,,9 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...performance 5/4Nice battery backup 5/5Camera quality very good4.5/5Vivo was fire,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...with the product as well with the service .The camera quality of this phone is very poor..The photos looks like taken in a dark place,,3 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",PANKAJ YADAV,...Very niceCamera qualityDesignHandling so smoothly,,26 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Madhav Optic,...This vivo mobile features are very interesting and also camera has good HD quality photos.,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Boya  Murali,...1.Camera Awesome2.Front Camera Ok3.Cool Design4. Ultimate Battery 🔋5,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Gaurav Jain,...the battery lasts 2 days on normal uses.The camera is good and the pics are sharp in daylight .I haven't checked the night shots.The only,,8 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Subhranta Sahoo,...Camera 50 megapixel...but photos not so much satisfactory...,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...All good except camera quality and mainly night or low light pictures.,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Vinod Gautam,...Camera quality is not good as expected in 50 megapixel.Battery is running down too early.,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Arun Sharma,...Magic eraser night mode video quality and camera very good,,Today
